customer_id,segment_name,recency,frequency,monetary,R,F,M,RFM_Total,ticket_count,neg_ticket_rate,return_rate,avg_discount,sessions_30d,last_visit_days_ago,campaign_clicks_30d,loyalty_tier,churn_next_60d
CUST01472,Champions,0,8,4686.9800000000005,5,5,5,15,2.0,1.0,0.0,0.3325,3,0,1,Silver,0
CUST01473,Loyal Customers,48,4,2917.27,3,4,4,11,0.0,0.0,0.0,0.265,5,9,1,Silver,0
CUST01474,Needs Nurturing,61,2,959.29,3,2,2,7,2.0,1.0,0.5,0.205,8,0,0,,1
CUST01475,Needs Nurturing,114,1,650.36,2,1,1,4,1.0,1.0,0.0,0.27,0,18,0,,1
CUST01476,At Risk,127,3,1923.93,2,3,3,8,2.0,1.0,0.0,0.2066666666666667,0,29,0,Platinum,1
CUST01477,Loyal Customers,55,5,3440.74,3,4,4,11,2.0,1.0,0.0,0.346,3,13,2,Silver,0
CUST01478,Champions,40,5,5291.51,4,4,5,13,1.0,0.0,0.0,0.134,10,24,0,Silver,1
CUST01479,Loyal Customers,42,4,1777.74,4,4,3,11,0.0,0.0,0.0,0.4275,0,9,1,,0
CUST01480,Dormant,347,1,682.11,1,1,1,3,0.0,0.0,0.0,0.06,3,60,0,,1
CUST01481,At Risk,122,4,3016.96,2,4,4,10,1.0,0.0,0.0,0.2375,4,17,1,Silver,1
CUST01482,At Risk,158,5,5965.95,1,4,5,10,1.0,0.0,0.0,0.246,1,44,1,,1
CUST01483,Champions,7,8,3817.9,5,5,4,14,2.0,1.0,0.125,0.27999999999999997,5,7,0,Silver,0
CUST01484,At Risk,111,3,1606.77,2,3,3,8,0.0,0.0,0.0,0.27,1,15,0,,1
CUST01485,Loyal Customers,69,3,2973.96,3,3,4,10,1.0,1.0,0.3333333333333333,0.20000000000000004,6,17,1,,1
CUST01486,New Customers,48,1,770.52,3,1,1,5,0.0,0.0,0.0,0.23,5,10,0,,1
CUST01487,At Risk,232,5,2548.9700000000003,1,4,3,8,2.0,1.0,0.2,0.33599999999999997,1,45,1,,1
CUST01488,Champions,33,6,2851.24,4,5,4,13,2.0,1.0,0.16666666666666666,0.33,14,3,2,Gold,1
CUST01489,Champions,41,5,5689.93,4,4,5,13,1.0,1.0,0.0,0.248,9,0,0,Silver,0
CUST01490,High-Value but Unhappy,122,7,5285.2,2,5,5,12,2.0,1.0,0.14285714285714285,0.25,3,39,0,Silver,1
CUST01491,High-Value but Unhappy,87,4,4053.23,2,4,5,11,2.0,1.0,0.0,0.185,6,16,0,Silver,0
CUST01492,Loyal Customers,62,4,5478.3,3,4,5,12,3.0,0.6666666666666666,0.5,0.105,10,18,0,Silver,0
CUST01493,Needs Nurturing,10,2,807.4499999999999,5,2,2,9,0.0,0.0,0.0,0.26,0,16,0,,0
CUST01494,At Risk,265,4,1888.54,1,4,3,8,1.0,1.0,0.0,0.3825,1,56,1,,1
CUST01495,High-Value but Unhappy,89,6,3722.74,2,5,4,11,1.0,1.0,0.0,0.2733333333333334,0,7,0,Silver,0
CUST01496,New Customers,16,1,662.11,5,1,1,7,0.0,0.0,0.0,0.3,9,3,3,,0
CUST01497,Champions,35,5,3393.85,4,4,4,12,1.0,1.0,0.2,0.374,9,14,0,,0
CUST01498,Champions,12,5,3640.46,5,4,4,13,1.0,1.0,0.0,0.166,14,0,0,,0
CUST01499,At Risk,133,5,4317.6,2,4,5,11,0.0,0.0,0.0,0.27799999999999997,3,28,0,Silver,1
CUST01500,At Risk,95,4,3285.09,2,4,4,10,0.0,0.0,0.0,0.28500000000000003,8,18,0,Silver,0
CUST01501,Discount Sensitive,66,2,646.4300000000001,3,2,1,6,2.0,1.0,0.0,0.51,6,7,0,,1
CUST01502,Needs Nurturing,80,2,1331.42,3,2,2,7,1.0,1.0,0.5,0.20500000000000002,15,5,1,,0
CUST01503,At Risk,90,4,2509.01,2,4,3,9,1.0,1.0,0.25,0.23249999999999998,8,16,0,,1
CUST01504,At Risk,152,3,1436.96,1,3,2,6,2.0,1.0,0.3333333333333333,0.31666666666666665,0,32,1,,1
CUST01505,Needs Nurturing,64,1,608.83,3,1,1,5,0.0,0.0,0.0,0.4,2,1,2,,0
CUST01506,High-Value but Unhappy,140,4,2676.48,2,4,4,10,2.0,0.5,0.0,0.235,4,32,0,Silver,1
CUST01507,High-Value but Unhappy,125,5,4142.6,2,4,5,11,2.0,1.0,0.2,0.26,5,33,0,Silver,1
CUST01508,New Customers,3,1,845.65,5,1,2,8,0.0,0.0,0.0,0.26,10,3,4,Platinum,0
CUST01509,Champions,6,4,2604.54,5,4,4,13,2.0,1.0,0.25,0.3725,17,0,0,,0
CUST01510,At Risk,132,2,1667.1,2,2,3,7,0.0,0.0,0.0,0.315,7,32,2,,1
CUST01511,High-Value but Unhappy,88,4,2601.14,2,4,4,10,2.0,1.0,0.0,0.135,11,28,1,,0
CUST01512,Champions,43,7,6822.51,4,5,5,14,2.0,0.0,0.0,0.27714285714285714,3,11,0,,0
CUST01513,At Risk,131,1,1062.28,2,1,2,5,0.0,0.0,0.0,0.41,0,35,0,,1
CUST01514,Needs Nurturing,82,3,1466.5,3,3,2,8,0.0,0.0,0.0,0.2333333333333333,5,23,3,,0
CUST01515,At Risk,96,6,5632.79,2,5,5,12,0.0,0.0,0.0,0.24166666666666667,4,20,0,,0
CUST01516,Dormant,172,1,421.68,1,1,1,3,1.0,0.0,0.0,0.41,15,34,2,,1
CUST01517,At Risk,87,4,1921.46,2,4,3,9,2.0,1.0,0.25,0.2825,4,23,0,Platinum,1
CUST01518,Dormant,485,1,569.86,1,1,1,3,0.0,0.0,0.0,0.26,1,60,0,,1
CUST01519,At Risk,105,4,3686.74,2,4,4,10,0.0,0.0,0.0,0.2425,0,20,0,,0
CUST01520,New Customers,19,1,333.93,5,1,1,7,0.0,0.0,0.0,0.18,10,12,0,,0
CUST01521,Needs Nurturing,10,2,1070.1399999999999,5,2,2,9,0.0,0.0,0.0,0.2,2,0,0,,0
CUST01522,Needs Nurturing,68,1,882.29,3,1,2,6,0.0,0.0,0.0,0.33,2,16,1,,1
CUST01523,Champions,15,4,3702.2799999999997,5,4,4,13,1.0,0.0,0.25,0.3275,1,0,1,,0
CUST01524,New Customers,19,1,2078.4,5,1,3,9,1.0,1.0,0.0,0.0,5,0,1,,0
CUST01525,Loyal Customers,56,4,2175.72,3,4,3,10,0.0,0.0,0.0,0.31,1,19,0,,0
CUST01526,Champions,9,4,3305.24,5,4,4,13,2.0,1.0,0.25,0.24,7,2,2,Silver,0
CUST01527,At Risk,326,3,2802.84,1,3,4,8,0.0,0.0,0.0,0.36333333333333334,1,60,1,,1
CUST01528,Discount Sensitive,105,1,424.84,2,1,1,4,1.0,1.0,0.0,0.55,13,10,0,Gold,1
CUST01529,At Risk,194,1,1455.91,1,1,2,4,0.0,0.0,0.0,0.28,0,39,0,,1
CUST01530,High-Value but Unhappy,182,5,4146.860000000001,1,4,5,10,2.0,1.0,0.2,0.28200000000000003,7,35,2,Silver,1
CUST01531,At Risk,222,2,1077.94,1,2,2,5,2.0,1.0,0.5,0.37,3,48,1,,1
CUST01532,High-Value but Unhappy,159,6,2788.44,1,5,4,10,1.0,1.0,0.0,0.23666666666666666,6,29,1,Platinum,1
CUST01533,Dormant,167,1,697.43,1,1,1,3,0.0,0.0,0.0,0.21,6,22,0,Silver,1
CUST01534,New Customers,22,1,416.32,4,1,1,6,0.0,0.0,0.0,0.24,7,15,0,,0
CUST01535,Champions,8,8,3627.45,5,5,4,14,2.0,0.5,0.25,0.34625,9,6,4,Silver,0
CUST01536,New Customers,7,1,1059.82,5,1,2,8,1.0,1.0,0.0,0.3,2,0,0,,0
CUST01537,Needs Nurturing,123,1,355.81,2,1,1,4,0.0,0.0,0.0,0.32,3,34,0,,1
CUST01538,Needs Nurturing,80,1,346.25,3,1,1,5,0.0,0.0,0.0,0.32,8,17,1,,0
CUST01539,Dormant,158,1,643.65,1,1,1,3,1.0,1.0,0.0,0.27,0,29,0,Silver,1
CUST01540,At Risk,195,3,2546.85,1,3,3,7,1.0,1.0,0.3333333333333333,0.36333333333333334,4,29,1,Silver,1
CUST01541,Needs Nurturing,64,1,626.47,3,1,1,5,0.0,0.0,0.0,0.36,5,26,0,,0
CUST01542,Discount Sensitive,4,1,382.91,5,1,1,7,0.0,0.0,0.0,0.58,15,0,0,,0
CUST01543,At Risk,131,1,1270.64,2,1,2,5,0.0,0.0,0.0,0.3,8,31,2,Silver,1
CUST01544,High-Value but Unhappy,113,9,5640.23,2,5,5,12,4.0,1.0,0.2222222222222222,0.38999999999999996,11,29,2,,0
CUST01545,At Risk,106,2,1091.81,2,2,2,6,0.0,0.0,0.0,0.315,4,28,0,Gold,1
CUST01546,Loyal Customers,22,5,2407.6499999999996,4,4,3,11,2.0,0.5,0.0,0.376,4,0,1,,0
CUST01547,High-Value but Unhappy,99,9,7802.05,2,5,5,12,3.0,1.0,0.1111111111111111,0.19666666666666666,4,16,1,Silver,1
CUST01548,Loyal Customers,49,6,3110.35,3,5,4,12,1.0,1.0,0.16666666666666666,0.29,2,18,0,,0
CUST01549,At Risk,167,3,3126.75,1,3,4,8,1.0,0.0,0.0,0.19666666666666666,15,45,0,,1
CUST01550,At Risk,109,4,1841.6,2,4,3,9,0.0,0.0,0.0,0.27,5,37,0,,1
CUST01551,Needs Nurturing,69,1,674.67,3,1,1,5,0.0,0.0,0.0,0.24,11,18,0,,0
CUST01552,At Risk,108,5,2594.91,2,4,4,10,0.0,0.0,0.0,0.296,3,19,0,Silver,1
CUST01553,Dormant,153,1,381.8,1,1,1,3,0.0,0.0,0.0,0.25,4,27,1,Silver,1
CUST01554,Loyal Customers,75,4,3977.0899999999997,3,4,4,11,1.0,1.0,0.0,0.2725,8,4,1,,0
CUST01555,New Customers,30,1,329.17,4,1,1,6,1.0,1.0,0.0,0.28,5,9,2,,0
CUST01556,Loyal Customers,37,3,1996.78,4,3,3,10,0.0,0.0,0.0,0.2066666666666667,1,0,2,,0
CUST01557,Needs Nurturing,41,3,1524.72,4,3,2,9,0.0,0.0,0.0,0.19000000000000003,9,22,0,,0
CUST01558,At Risk,210,3,2406.87,1,3,3,7,1.0,1.0,0.0,0.3,1,38,0,,1
CUST01559,High-Value but Unhappy,93,8,5817.8,2,5,5,12,3.0,0.6666666666666666,0.125,0.28375,5,8,2,,1
CUST01560,Loyal Customers,8,3,1682.37,5,3,3,11,1.0,1.0,0.3333333333333333,0.32666666666666666,14,6,2,,0
CUST01561,Dormant,153,1,567.89,1,1,1,3,0.0,0.0,0.0,0.21,5,16,3,,1
CUST01562,Needs Nurturing,51,2,1271.3,3,2,2,7,1.0,1.0,0.5,0.25,17,4,0,Silver,0
CUST01563,Needs Nurturing,20,2,1279.74,5,2,2,9,1.0,1.0,0.5,0.07,0,0,0,,1
CUST01564,At Risk,236,2,1155.5900000000001,1,2,2,5,0.0,0.0,0.0,0.32999999999999996,1,45,0,Silver,1
CUST01565,Loyal Customers,41,3,2690.33,4,3,4,11,0.0,0.0,0.0,0.16666666666666666,4,8,1,Silver,0
CUST01566,New Customers,5,1,486.05,5,1,1,7,0.0,0.0,0.0,0.35,0,6,0,Silver,0
CUST01567,At Risk,345,2,1423.0500000000002,1,2,2,5,0.0,0.0,0.0,0.19,3,60,1,Silver,1
CUST01568,At Risk,178,2,1002.8800000000001,1,2,2,5,1.0,1.0,0.0,0.315,2,31,0,,1
CUST01569,Loyal Customers,81,3,3115.0,3,3,4,10,0.0,0.0,0.0,0.16333333333333333,20,22,0,Platinum,0
CUST01570,At Risk,144,2,551.3299999999999,2,2,1,5,0.0,0.0,0.0,0.41000000000000003,2,34,0,Silver,1
CUST01571,High-Value but Unhappy,253,5,4663.12,1,4,5,10,2.0,1.0,0.0,0.352,1,51,1,,1
CUST01572,At Risk,227,1,1048.29,1,1,2,4,1.0,0.0,0.0,0.31,1,45,1,Platinum,1
CUST01573,Loyal Customers,78,5,4071.61,3,4,5,12,2.0,1.0,0.0,0.284,7,13,0,,0
CUST01574,At Risk,161,3,2673.15,1,3,4,8,0.0,0.0,0.0,0.31,2,35,1,,1
CUST01575,High-Value but Unhappy,165,3,4439.9800000000005,1,3,5,9,2.0,1.0,0.0,0.16333333333333333,1,42,0,,1
CUST01576,Needs Nurturing,82,2,2235.15,3,2,3,8,1.0,1.0,0.5,0.275,10,23,0,Silver,1
CUST01577,Needs Nurturing,107,1,343.71,2,1,1,4,1.0,1.0,1.0,0.42,3,16,0,Silver,1
CUST01578,New Customers,10,1,1222.13,5,1,2,8,0.0,0.0,0.0,0.12,4,0,3,,0
CUST01579,Champions,45,8,6050.82,4,5,5,14,1.0,0.0,0.0,0.2625,9,16,1,Silver,1
CUST01580,Needs Nurturing,18,2,912.24,5,2,2,9,0.0,0.0,0.0,0.315,14,10,1,,0
CUST01581,Champions,22,11,8927.9,4,5,5,14,5.0,0.6,0.09090909090909091,0.24181818181818182,6,5,0,,0
CUST01582,Loyal Customers,58,7,4264.93,3,5,5,13,2.0,1.0,0.2857142857142857,0.2742857142857143,5,14,1,,0
CUST01583,At Risk,261,3,1979.92,1,3,3,7,0.0,0.0,0.0,0.33666666666666667,2,42,2,Silver,1
CUST01584,Champions,0,5,10650.07,5,4,5,14,0.0,0.0,0.0,0.29000000000000004,6,0,0,,0
CUST01585,New Customers,23,1,327.29,4,1,1,6,0.0,0.0,0.0,0.32,4,9,0,,1
CUST01586,New Customers,25,1,788.8,4,1,2,7,1.0,1.0,0.0,0.25,7,0,1,,0
CUST01587,High-Value but Unhappy,129,5,3345.9300000000003,2,4,4,10,2.0,1.0,0.2,0.314,10,39,0,,1
CUST01588,High-Value but Unhappy,145,4,3378.07,2,4,4,10,1.0,1.0,0.0,0.1775,2,38,0,Silver,1
CUST01589,At Risk,147,2,883.23,2,2,2,6,0.0,0.0,0.0,0.26,1,24,0,,1
CUST01590,At Risk,129,2,1250.94,2,2,2,6,0.0,0.0,0.0,0.19,8,29,0,,1
CUST01591,High-Value but Unhappy,136,3,2829.57,2,3,4,9,2.0,1.0,0.3333333333333333,0.23666666666666666,4,23,0,,1
CUST01592,Needs Nurturing,117,1,500.86,2,1,1,4,0.0,0.0,0.0,0.21,8,26,0,Silver,0
CUST01593,New Customers,30,1,675.24,4,1,1,6,0.0,0.0,0.0,0.24,18,0,2,,1
CUST01594,Champions,43,4,2625.18,4,4,4,12,1.0,0.0,0.0,0.24,2,0,0,Gold,0
CUST01595,Needs Nurturing,59,3,1640.96,3,3,3,9,0.0,0.0,0.0,0.29,8,11,1,,0
CUST01596,Loyal Customers,60,5,3906.69,3,4,4,11,1.0,1.0,0.2,0.298,7,13,1,,0
CUST01597,Champions,40,6,3297.58,4,5,4,13,2.0,0.5,0.16666666666666666,0.36833333333333335,4,17,0,Silver,0
CUST01598,Needs Nurturing,68,3,1366.15,3,3,2,8,0.0,0.0,0.0,0.26,4,0,2,Silver,0
CUST01599,Needs Nurturing,82,3,1748.0800000000002,3,3,3,9,0.0,0.0,0.0,0.18333333333333335,3,35,2,,1
CUST01600,New Customers,0,1,657.78,5,1,1,7,0.0,0.0,0.0,0.43,2,9,0,,1
CUST01601,Loyal Customers,49,5,4997.61,3,4,5,12,2.0,0.5,0.0,0.306,6,1,0,Gold,0
CUST01602,Needs Nurturing,22,3,1334.5700000000002,4,3,2,9,1.0,1.0,0.0,0.40666666666666673,8,7,1,Gold,0
CUST01603,High-Value but Unhappy,166,4,2882.1099999999997,1,4,4,9,1.0,1.0,0.25,0.1875,0,27,0,Silver,1
CUST01604,Loyal Customers,49,6,2549.4,3,5,3,11,2.0,1.0,0.0,0.33166666666666667,17,33,1,Silver,0
CUST01605,New Customers,20,1,1057.43,5,1,2,8,0.0,0.0,0.0,0.18,3,0,0,,0
CUST01606,Discount Sensitive,180,1,282.09,1,1,1,3,1.0,1.0,0.0,0.45,1,36,0,Silver,1
CUST01607,At Risk,155,1,1515.3,1,1,2,4,0.0,0.0,0.0,0.23,7,37,0,,1
CUST01608,New Customers,26,1,501.47,4,1,1,6,0.0,0.0,0.0,0.27,1,17,2,,0
CUST01609,Needs Nurturing,69,3,1380.23,3,3,2,8,2.0,0.0,0.0,0.4066666666666667,4,4,0,,1
CUST01610,Loyal Customers,69,4,2593.45,3,4,4,11,2.0,1.0,0.25,0.34750000000000003,4,12,2,,0
CUST01611,Champions,28,6,3039.58,4,5,4,13,2.0,1.0,0.0,0.3433333333333333,1,6,3,Gold,0
CUST01612,Dormant,283,1,725.09,1,1,1,3,0.0,0.0,0.0,0.43,1,60,0,,1
CUST01613,At Risk,255,2,1983.37,1,2,3,6,0.0,0.0,0.0,0.16,0,60,1,,1
CUST01614,High-Value but Unhappy,103,9,5758.2,2,5,5,12,3.0,0.6666666666666666,0.1111111111111111,0.2788888888888889,4,4,0,,0
CUST01615,Loyal Customers,1,3,1862.39,5,3,3,11,1.0,1.0,0.0,0.26333333333333336,3,3,0,,0
CUST01616,High-Value but Unhappy,160,6,4472.110000000001,1,5,5,11,2.0,0.5,0.16666666666666666,0.3216666666666667,4,17,2,,1
CUST01617,Loyal Customers,71,4,3694.23,3,4,4,11,2.0,0.5,0.25,0.2525,9,6,0,Silver,1
CUST01618,Loyal Customers,84,6,4011.61,3,5,4,12,0.0,0.0,0.0,0.215,2,30,0,Silver,1
CUST01619,Loyal Customers,2,3,1148.84,5,3,2,10,0.0,0.0,0.0,0.36000000000000004,8,5,1,,0
CUST01620,Champions,4,6,3750.7,5,5,4,14,0.0,0.0,0.0,0.2966666666666667,7,2,1,,0
CUST01621,Champions,26,6,4125.91,4,5,5,14,1.0,1.0,0.0,0.23666666666666666,10,3,3,Silver,0
CUST01622,Champions,15,7,3807.67,5,5,4,14,2.0,0.5,0.0,0.25142857142857145,6,4,2,,0
CUST01623,At Risk,359,2,1834.9099999999999,1,2,3,6,0.0,0.0,0.0,0.32,0,60,0,,1
CUST01624,Loyal Customers,75,4,2439.45,3,4,3,10,1.0,1.0,0.25,0.27,11,11,0,Silver,0
CUST01625,Loyal Customers,10,3,1125.83,5,3,2,10,1.0,0.0,0.0,0.25666666666666665,7,3,1,Silver,0
CUST01626,Loyal Customers,28,4,2267.6099999999997,4,4,3,11,0.0,0.0,0.0,0.34750000000000003,6,1,0,Silver,1
CUST01627,At Risk,295,4,2804.23,1,4,4,9,0.0,0.0,0.0,0.34750000000000003,1,53,0,,1
CUST01628,At Risk,180,3,1760.35,1,3,3,7,1.0,1.0,0.3333333333333333,0.3433333333333333,4,25,0,Silver,1
CUST01629,Needs Nurturing,81,2,1120.0,3,2,2,7,1.0,0.0,0.0,0.295,1,18,0,Silver,1
CUST01630,Champions,19,8,7630.67,5,5,5,15,1.0,1.0,0.125,0.2625,6,10,1,,0
CUST01631,Champions,2,6,4758.7699999999995,5,5,5,15,1.0,0.0,0.0,0.24,14,0,1,Gold,0
CUST01632,New Customers,6,1,1472.62,5,1,2,8,0.0,0.0,0.0,0.33,4,11,0,,1
CUST01633,Needs Nurturing,55,3,1093.75,3,3,2,8,1.0,1.0,0.0,0.3333333333333333,3,19,1,,0
CUST01634,New Customers,40,1,668.05,4,1,1,6,0.0,0.0,0.0,0.4,6,5,0,Gold,1
CUST01635,Champions,42,5,3802.4,4,4,4,12,2.0,1.0,0.2,0.21600000000000003,10,5,2,Silver,0
CUST01636,New Customers,16,1,310.14,5,1,1,7,0.0,0.0,0.0,0.44,10,9,2,,0
CUST01637,Champions,29,10,6494.71,4,5,5,14,3.0,0.6666666666666666,0.0,0.29500000000000004,8,19,2,,0
CUST01638,Champions,31,5,3624.0,4,4,4,12,0.0,0.0,0.0,0.35,9,22,1,,0
CUST01639,At Risk,166,2,2292.2200000000003,1,2,3,6,0.0,0.0,0.0,0.065,3,29,0,Silver,1
CUST01640,Needs Nurturing,105,1,464.57,2,1,1,4,0.0,0.0,0.0,0.35,6,12,0,Silver,1
CUST01641,At Risk,101,4,2914.92,2,4,4,10,1.0,1.0,0.0,0.1975,13,22,0,,0
CUST01642,Champions,4,5,4472.83,5,4,5,14,0.0,0.0,0.0,0.294,5,0,0,Silver,0
CUST01643,At Risk,182,5,3485.7299999999996,1,4,4,9,0.0,0.0,0.0,0.276,5,30,2,,1
CUST01644,High-Value but Unhappy,118,8,5024.66,2,5,5,12,3.0,1.0,0.125,0.19375,5,8,3,,1
CUST01645,Loyal Customers,74,4,3081.21,3,4,4,11,0.0,0.0,0.0,0.2425,9,14,1,,0
CUST01646,Loyal Customers,66,7,3917.38,3,5,4,12,0.0,0.0,0.0,0.2642857142857143,10,5,0,Silver,0
CUST01647,Champions,10,6,5675.4,5,5,5,15,0.0,0.0,0.0,0.21666666666666667,8,0,0,Gold,0
CUST01648,Needs Nurturing,150,1,540.77,1,1,1,3,0.0,0.0,0.0,0.19,2,23,3,Gold,0
CUST01649,Dormant,243,1,376.88,1,1,1,3,0.0,0.0,0.0,0.21,1,56,0,,1
CUST01650,At Risk,102,1,1797.67,2,1,3,6,0.0,0.0,0.0,0.41,9,21,3,Silver,0
CUST01651,At Risk,87,3,2543.79,2,3,3,8,1.0,0.0,0.0,0.26333333333333336,0,0,1,,1
CUST01652,Champions,40,6,3702.64,4,5,4,13,2.0,1.0,0.3333333333333333,0.2683333333333333,2,13,0,,0
CUST01653,At Risk,87,3,2168.75,2,3,3,8,1.0,1.0,0.0,0.23333333333333336,0,5,0,Silver,1
CUST01654,At Risk,99,1,1073.19,2,1,2,5,0.0,0.0,0.0,0.24,2,26,2,,0
CUST01655,Champions,13,8,7066.74,5,5,5,15,2.0,1.0,0.0,0.11625,2,7,0,,1
CUST01656,Champions,9,6,3506.88,5,5,4,14,1.0,1.0,0.16666666666666666,0.22666666666666666,16,2,4,,0
CUST01657,Dormant,328,1,149.0,1,1,1,3,0.0,0.0,0.0,0.39,2,60,0,Silver,1
CUST01658,Loyal Customers,56,8,7356.57,3,5,5,13,2.0,0.0,0.0,0.22125,3,13,0,,0
CUST01659,At Risk,98,2,1400.5700000000002,2,2,2,6,0.0,0.0,0.0,0.26,8,13,0,,0
CUST01660,Champions,6,8,8061.9,5,5,5,15,1.0,1.0,0.0,0.27,10,0,3,,0
CUST01661,At Risk,154,2,826.76,1,2,2,5,1.0,1.0,0.5,0.365,0,18,0,,1
CUST01662,Loyal Customers,33,3,2215.29,4,3,3,10,0.0,0.0,0.0,0.27999999999999997,3,6,0,,1
CUST01663,Champions,22,5,3881.61,4,4,4,12,2.0,0.0,0.2,0.19,4,14,0,,0
CUST01664,Needs Nurturing,75,3,2080.54,3,3,3,9,1.0,1.0,0.0,0.37000000000000005,20,4,1,,1
CUST01665,Needs Nurturing,75,1,335.28,3,2,1,6,0.0,0.0,0.0,0.18,6,6,1,,1
CUST01666,High-Value but Unhappy,318,5,4392.38,1,4,5,10,1.0,1.0,0.0,0.246,5,57,4,,1
CUST01667,At Risk,136,2,1307.77,2,2,2,6,0.0,0.0,0.0,0.36,12,27,2,Silver,1
CUST01668,At Risk,106,8,5325.84,2,5,5,12,0.0,0.0,0.0,0.4125,7,14,0,Silver,1
CUST01669,At Risk,143,2,1801.98,2,2,3,7,0.0,0.0,0.0,0.30000000000000004,0,26,0,Gold,1
CUST01670,Needs Nurturing,19,2,2472.29,5,2,3,10,1.0,1.0,0.0,0.26,15,5,0,,0
CUST01671,Loyal Customers,79,5,4824.19,3,4,5,12,2.0,1.0,0.2,0.374,1,22,0,,0
CUST01672,Champions,29,5,2937.06,4,4,4,12,0.0,0.0,0.0,0.266,7,0,0,Silver,1
CUST01673,Needs Nurturing,24,1,489.02,4,2,1,7,0.0,0.0,0.0,0.19,3,31,1,,0
CUST01674,At Risk,116,4,1864.1999999999998,2,4,3,9,1.0,1.0,0.0,0.26749999999999996,5,29,0,,0
CUST01675,At Risk,132,2,1309.95,2,2,2,6,0.0,0.0,0.0,0.29,3,35,0,Silver,1
CUST01676,At Risk,133,3,1460.8000000000002,2,3,2,7,1.0,1.0,0.0,0.16333333333333333,5,40,1,,1
CUST01677,Champions,17,6,3597.0699999999997,5,5,4,14,0.0,0.0,0.0,0.23333333333333336,3,6,0,Gold,0
CUST01678,Loyal Customers,50,6,3935.61,3,5,4,12,0.0,0.0,0.0,0.26666666666666666,1,11,0,Gold,0
CUST01679,Champions,29,4,2798.27,4,4,4,12,0.0,0.0,0.0,0.27,7,16,2,Silver,1
CUST01680,Needs Nurturing,36,1,2660.5,4,2,4,10,0.0,0.0,0.0,0.09,12,0,0,Platinum,0
CUST01681,Loyal Customers,53,4,3363.76,3,4,4,11,1.0,1.0,0.0,0.225,6,10,0,Platinum,0
CUST01682,At Risk,227,5,1999.79,1,4,3,8,1.0,0.0,0.0,0.272,0,49,0,,1
CUST01683,Champions,26,4,4532.08,4,4,5,13,1.0,1.0,0.0,0.29000000000000004,7,7,0,,0
CUST01684,Loyal Customers,63,3,3554.1800000000003,3,3,4,10,0.0,0.0,0.0,0.17666666666666667,4,8,0,Silver,0
CUST01685,High-Value but Unhappy,278,6,3081.38,1,5,4,10,1.0,1.0,0.16666666666666666,0.29333333333333333,2,49,0,,1
CUST01686,At Risk,138,1,699.98,2,2,1,5,1.0,0.0,0.0,0.0,0,38,0,,1
CUST01687,Loyal Customers,81,5,2765.61,3,4,4,11,0.0,0.0,0.0,0.236,3,24,0,,1
CUST01688,At Risk,130,4,4056.68,2,4,5,11,1.0,0.0,0.0,0.3275,9,26,0,Silver,1
CUST01689,Loyal Customers,62,4,2918.12,3,4,4,11,1.0,1.0,0.25,0.4475,6,7,1,Silver,1
CUST01690,Loyal Customers,70,4,3930.82,3,4,4,11,2.0,0.5,0.5,0.4225,2,10,0,,1
CUST01691,At Risk,89,1,591.46,2,2,1,5,1.0,1.0,1.0,0.31,8,17,0,Gold,1
CUST01692,High-Value but Unhappy,176,7,4276.32,1,5,5,11,3.0,1.0,0.2857142857142857,0.39,6,27,1,,1
CUST01693,Needs Nurturing,33,1,483.01,4,2,1,7,0.0,0.0,0.0,0.26,11,5,3,,0
CUST01694,Needs Nurturing,38,1,759.46,4,2,1,7,0.0,0.0,0.0,0.43,10,2,2,,1
CUST01695,Loyal Customers,72,4,1763.04,3,4,3,10,1.0,1.0,0.0,0.28500000000000003,22,2,4,Gold,0
CUST01696,At Risk,127,2,1047.8,2,3,2,7,0.0,0.0,0.0,0.33,1,16,1,,1
CUST01697,Loyal Customers,62,3,2717.38,3,3,4,10,0.0,0.0,0.0,0.24,5,14,1,,0
CUST01698,Loyal Customers,68,8,7824.55,3,5,5,13,4.0,1.0,0.25,0.31,5,0,1,,0
CUST01699,At Risk,242,6,3095.45,1,5,4,10,0.0,0.0,0.0,0.3333333333333333,2,60,0,,1
CUST01700,Loyal Customers,6,3,2536.5,5,3,3,11,0.0,0.0,0.0,0.32,14,22,2,,1
CUST01701,Needs Nurturing,14,1,388.29,5,2,1,8,0.0,0.0,0.0,0.34,3,16,1,,1
CUST01702,At Risk,209,3,2444.42,1,3,3,7,0.0,0.0,0.0,0.18333333333333335,3,31,0,,1
CUST01703,Loyal Customers,7,2,2037.6100000000001,5,3,3,11,0.0,0.0,0.0,0.11499999999999999,6,4,0,,0
CUST01704,Needs Nurturing,47,1,926.37,3,2,2,7,0.0,0.0,0.0,0.06,13,24,2,,0
CUST01705,Loyal Customers,29,3,1829.77,4,3,3,10,1.0,1.0,0.0,0.27666666666666667,21,0,2,Gold,0
CUST01706,Champions,6,6,3962.25,5,5,4,14,1.0,1.0,0.0,0.26,6,0,0,Silver,0
CUST01707,Loyal Customers,2,2,1446.76,5,3,2,10,1.0,1.0,0.0,0.355,5,0,0,Gold,0
CUST01708,Loyal Customers,5,3,1319.75,5,3,2,10,0.0,0.0,0.0,0.37333333333333335,7,0,0,,0
